                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
      11624554.9842761196	     71617	    105848	     13623	  105847	        499	       3945	     3	    269.044474
      11628137.1721512154	     71629	    105866	     13625	  105865	        499	       3946	     2	    342.332527
      11631647.2082764767	     71639	    105880	     13627	  105879	        499	       3947	     2	    523.734102
      11635237.8092578985	     71657	    105916	     13635	  105915	        499	       3951	     3	     49.885416
      11638864.0378937107	     71677	    105943	     13642	  105942	        499	       3953	     3	    111.480991
      11642478.8146229275	     71691	    105964	     13646	  105963	        499	       3954	     2	    151.155846
      11646124.5949857626	     71703	    105980	     13648	  105979	        499	       3954	     2	    559.582856
      11649633.9104026705	     71745	    106054	     13669	  106053	        499	       3963	     3	     93.239283
      11653201.5483162049	     71765	    106087	     13676	  106086	        499	       3965	     3	    190.571513
      11656817.7705822308	     71789	    106134	     13684	  106133	        499	       3969	     4	    123.365063
      11660521.2324398905	     71817	    106171	     13688	  106170	        499	       3970	     3	    230.536440
      11664050.9037411250	     71832	    106201	     13693	  106200	        499	       3972	     2	    168.833639
      11667784.9889030866	     71844	    106219	     13696	  106218	        499	       3973	     3	    334.691196
      11671357.7272695377	     71853	    106234	     13698	  106233	        499	       3974	     3	    394.757262
      11674910.5426282492	     71862	    106243	     13698	  106242	        499	       3974	     3	    394.757262
      11678463.3579869606	     71871	    106253	     13699	  106252	        499	       3974	     3	    394.757262
      11682016.1733456720	     71880	    106262	     13699	  106261	        499	       3974	     3	    394.757262
      11685802.8278349917	     71890	    106278	     13701	  106277	        499	       3975	     3	    233.839131
      11689528.8730405066	     71901	    106292	     13703	  106291	        499	       3975	     3	    608.948782
      11692855.2664609533	     71911	    106310	     13706	  106309	        499	       3977	     3	    267.733024
      11696459.9033832159	     71927	    106333	     13708	  106332	        499	       3978	     3	    243.021991
      11700026.6244469173	     71959	    106393	     13716	  106392	        499	       3982	     3	    115.881437
      11703613.2301846799	     71989	    106454	     13724	  106453	        499	       3985	     4	     65.372635
      11707285.1254038401	     72029	    106519	     13730	  106518	        499	       3987	     3	    152.990659
      11710839.7451904956	     72045	    106548	     13735	  106547	        499	       3990	     3	    130.663637
      11714517.0928336270	     72060	    106568	     13738	  106567	        499	       3990	     2	    650.015128
      11718142.3736528102	     72074	    106596	     13744	  106595	        499	       3993	     3	    265.172831
      11721712.3756795526	     72089	    106616	     13746	  106615	        499	       3994	     4	    255.888587
      11725222.3985683676	     72108	    106646	     13755	  106645	        499	       3997	     3	    201.901191
      11728822.1777042076	     72136	    106688	     13763	  106687	        499	       4001	     4	     24.597713
      11732436.5171854459	     72155	    106716	     13770	  106715	        499	       4003	     3	    230.503035
